date,date_day,order_cnt,amount,pay_amount,discountAmount,refuelLiters,进站加油车量（汽油）,进站加油车量（柴油）,进站率（汽油）,进站率（柴油）,站前车流量（汽油）,站前车流量（柴油）,path,text_day,text_night,high,low,wc_day,wd_day,wc_night,wd_night,week,holidays,60000361_price,60000361_price_other,60000361_order_cnt,60000361_refuelLiters,60000361_amount,60033428_price,60033428_price_other,60033428_order_cnt,60033428_refuelLiters,60033428_amount,60000359_price,60000359_price_other,60000359_order_cnt,60000359_refuelLiters,60000359_amount,60000304_price,60000304_price_other,60000304_order_cnt,60000304_refuelLiters,60000304_amount,60000305_price,60000305_price_other,60000305_order_cnt,60000305_refuelLiters,60000305_amount,60000312_price,60000312_price_other,60000312_order_cnt,60000312_refuelLiters,60000312_amount,60000313_price,60000313_price_other,60000313_order_cnt,60000313_refuelLiters,60000313_amount,60000317_price,60000317_price_other,60000317_order_cnt,60000317_refuelLiters,60000317_amount
2023/11/6,2023/11/6,351,173730.84,173730.84,0,22578.25,193,36,3.09,4.4,6244,818,"扬州,扬州市,江苏省,中国",晴,晴,17,5,3~4级,西风,<3级,北风,星期一,,,,0,,,7.64,[],126,15167.57,115878.08,7.94,"[5.07, 7.10, 7.64, 7.94]",12,1175.12,9330.25,,,0,,,8.27,"[5.49, 7.87, 7.97, 8.27]",143,3751.54,31242.47,,,0,,,8.8,"[5.84, 8.30, 8.40, 8.80]",43,1779.53,15659.83,,,0,,
2023/11/7,2023/11/7,328,184736.68,184736.68,0,24099.5,215,33,3.36,3.42,6390,963,"扬州,扬州市,江苏省,中国",晴,阴,19,10,<3级,南风,<3级,东南风,星期二,,,,0,,,7.64,[],116,14271.07,109028.97,7.94,"[5.07, 7.10, 7.64, 7.94]",19,4377.57,34757.55,,,0,,,8.27,"[5.49, 7.87, 7.97, 8.27]",123,3099.73,25832.67,,,0,,,8.8,"[5.84, 8.30, 8.40, 8.80]",39,1493.84,13145.87,,,0,,
2023/11/8,2023/11/8,385,260141.41,260141.41,0,34365.16,208,35,3.3,3.87,6296,903,"扬州,扬州市,江苏省,中国",多云,多云,23,13,<3级,南风,<3级,南风,星期三,,,,0,,,7.53,[],159,24474.92,184293.05,7.83,"[5.07, 6.90, 7.00, 7.83]",18,3906.39,30586.88,,,0,,,8.16,"[5.49, 7.76, 7.86, 8.16]",129,3509.35,28637.33,,,0,,,8.68,"[5.84, 8.18, 8.28, 8.68]",44,1713.58,14874.2,,,0,,
2023/11/9,2023/11/9,373,229352.27,229352.27,0,30187,223,37,3.63,4.55,6141,814,"扬州,扬州市,江苏省,中国",小雨,小雨,20,10,<3级,东北风,<3级,北风,星期四,,,,0,,,7.53,[],147,20436.07,153881.62,7.83,"[5.07, 6.90, 7.00, 7.83]",15,4303.11,33693.26,,,0,,,8.16,"[5.49, 7.76, 7.86, 8.16]",129,2866.39,23412.38,,,0,,,8.68,"[5.84, 8.18, 8.28, 8.68]",51,1947.89,16908.03,,,0,,
2023/11/10,2023/11/10,335,145842.09,145842.09,0,19437.99,198,31,3.08,3.54,6435,874,"扬州,扬州市,江苏省,中国",小雨,多云,13,8,3~4级,东风,<3级,东北风,星期五,,,,0,,,7.53,[],103,11476.81,86418.64,7.83,"[5.07, 6.90, 7.00, 7.83]",11,1548.21,12122.27,,,0,,,8.16,"[5.49, 7.76, 7.86, 8.16]",132,3371.73,27514.5,,,0,,,8.68,"[5.84, 8.18, 8.28, 8.68]",48,2004.95,17403.44,,,0,,
2023/11/11,2023/11/11,353,172711.31,172711.31,0,23029.75,195,23,3.1,2.96,6288,778,"扬州,扬州市,江苏省,中国",阴,小雨,13,6,3~4级,东北风,<3级,北风,星期六,,,,0,,,7.53,[],113,13368.71,100664.57,7.83,"[5.07, 6.90, 7.00, 7.83]",13,3054.75,23918.42,,,0,,,8.16,"[5.49, 7.76, 7.86, 8.16]",140,3613.5,29486.81,,,0,,,8.68,"[5.84, 8.18, 8.28, 8.68]",47,1842.92,15997,,,0,,
2023/11/12,2023/11/12,334,149352.12,149352.12,0,19561,213,21,3.55,3.45,5995,610,"扬州,扬州市,江苏省,中国",多云,小雨,11,6,3~4级,北风,<3级,北风,星期日,,,,0,,,7.53,[],97,10969.75,82600.86,7.83,"[5.07, 6.90, 7.00, 7.83]",9,2214.64,17340.55,,,0,,,8.16,"[5.49, 7.76, 7.86, 8.16]",167,4479.15,36550.93,,,0,,,8.68,"[5.84, 8.18, 8.28, 8.68]",36,1331.58,11558.36,,,0,,
2023/11/13,2023/11/13,318,161538.1,161538.1,0,21300.8,196,27,3.07,3.31,6381,814,"扬州,扬州市,江苏省,中国",多云,晴,10,1,<3级,东北风,<3级,东北风,星期一,,,,0,,,7.53,[],104,11194.34,84291.96,7.83,"[5.07, 6.90, 7.00, 7.83]",21,4626.42,36224.37,,,0,,,8.16,"[5.49, 7.76, 7.86, 8.16]",121,3054.29,24924,,,0,,,8.68,"[5.84, 8.18, 8.28, 8.68]",43,1648.65,14310.63,,,0,,
2023/11/14,2023/11/14,358,181779.79,181779.79,0,24085.17,219,33,3.47,4,6307,826,"扬州,扬州市,江苏省,中国",晴,晴,12,1,<3级,西北风,<3级,东北风,星期二,,,,0,,,7.53,[],119,15405.81,116004.15,7.83,"[5.07, 6.90, 7.00, 7.83]",9,2150.15,16835.59,,,0,,,8.16,"[5.49, 7.76, 7.86, 8.16]",140,3440.91,28079.34,,,0,,,8.68,"[5.84, 8.18, 8.28, 8.68]",51,2156.38,18717.51,,,0,,
2023/11/15,2023/11/15,340,165884.06,165884.06,0,21935.94,183,29,2.91,3.16,6282,917,"扬州,扬州市,江苏省,中国",阴,小雨,14,7,<3级,南风,<3级,西南风,星期三,,,,0,,,7.53,[],113,12873.24,96933.37,7.83,"[5.07, 6.90, 7.83]",19,2756.63,21584.13,,,0,,,8.16,"[5.49, 7.76, 7.86, 8.16]",131,3567.3,29110.16,,,0,,,8.68,"[5.84, 8.18, 8.28, 8.68]",48,1874.12,16267.81,,,0,,
2023/11/16,2023/11/16,392,339732.09,339732.09,0,44357.93,200,46,3.23,5.41,6186,849,"扬州,扬州市,江苏省,中国",晴,晴,13,2,3~4级,西北风,<3级,西风,星期四,,,,0,,,7.53,[],133,14747.53,111046.6,7.83,"[5.07, 6.90, 7.83]",37,23403.91,183252.29,,,0,,,8.16,"[5.49, 7.76, 7.86, 8.16]",148,3443.73,28145.35,,,0,,,8.68,"[5.84, 8.18, 8.28, 8.68]",39,1713.67,14875.09,,,0,,
2023/11/17,2023/11/17,379,176230.92,176230.92,0,23165.6,211,27,3.15,3.2,6709,843,"扬州,扬州市,江苏省,中国",晴,晴,14,1,3~4级,北风,<3级,西北风,星期五,,,,0,,,7.53,[],120,13492.55,101596.87,7.83,"[5.07, 6.90, 7.83]",13,2809.86,22001.09,,,0,,,8.16,"[5.49, 7.76, 7.86, 8.16]",141,3564.06,29083.61,,,0,,,8.68,"[5.84, 8.18, 8.28, 8.68]",65,2501.76,21715.62,,,0,,
2023/11/18,2023/11/18,359,168614.48,168614.48,0,22141,222,27,3.51,3.78,6321,714,"扬州,扬州市,江苏省,中国",多云,晴,14,3,<3级,北风,<3级,南风,星期六,,,,0,,,7.53,[],121,13043.36,98214.66,7.83,"[5.07, 6.90, 7.83]",19,3000.27,23491.97,,,0,,,8.16,"[5.49, 7.76, 7.86, 8.16]",140,3545.16,28929.8,,,0,,,8.68,"[5.84, 8.18, 8.28, 8.68]",48,1897.78,16473.01,,,0,,
2023/11/19,2023/11/19,355,203438.43,203438.43,0,26404.74,235,31,3.61,4.56,6500,679,"扬州,扬州市,江苏省,中国",晴,晴,20,4,<3级,西风,<3级,东北风,星期日,,,,0,,,7.53,[],106,11100.96,83588.13,7.83,"[5.07, 6.90, 7.83]",23,9126.83,71462.67,,,0,,,8.16,"[5.49, 7.76, 7.86, 8.16]",154,3832.56,31274.74,,,0,,,8.68,"[5.84, 8.18, 8.28, 8.68]",50,1837.09,15946.24,,,0,,
2023/11/20,2023/11/20,333,152441.75,152441.75,0,20036.86,207,33,3.17,3.72,6521,888,"扬州,扬州市,江苏省,中国",多云,晴,21,6,<3级,东南风,<3级,东南风,星期一,,,,0,,,7.53,[],99,11357.91,85522.97,7.83,"[5.07, 6.90, 7.83]",14,2501.32,19585.04,,,0,,,8.16,"[5.49, 7.76, 7.86, 8.16]",145,3777.76,30827.9,,,0,,,8.68,"[5.84, 8.18, 8.28, 8.68]",45,1721.92,14946.7,,,0,,
2023/11/21,2023/11/21,297,121281.82,121281.82,0,16140.35,211,40,3.43,4.56,6159,878,"扬州,扬州市,江苏省,中国",晴,多云,22,8,<3级,南风,<3级,西南风,星期二,,,,0,,,7.53,[],97,8919.47,67161.99,7.83,"[5.07, 6.90, 7.83]",15,2232.3,17478.64,,,0,,,8.16,"[5.49, 7.76, 7.86, 8.16]",115,2792.51,22787.85,,,0,,,8.68,"[5.84, 8.18, 8.28, 8.68]",40,1379.67,11975.8,,,0,,
2023/11/22,2023/11/22,452,388451.73,388451.73,0,52864.51,239,50,3.78,5.85,6315,855,"扬州,扬州市,江苏省,中国",多云,晴,23,9,<3级,西风,<3级,西北风,星期三,,,,0,,,7.25,[],167,27979.87,202852.53,7.55,"[5.07, 6.50, 6.52, 7.55]",37,17914.05,135250.72,,,0,,,7.89,"[5.49, 7.49, 7.59, 7.89]",146,3530.68,27857.62,,,0,,,8.39,"[5.84, 7.89, 7.99, 8.39]",57,2394.04,20085.63,,,0,,
2023/11/23,2023/11/23,377,300088.23,300088.23,0,40665.27,220,35,3.56,4.17,6186,840,"扬州,扬州市,江苏省,中国",晴,晴,16,0,3~4级,北风,<3级,东北风,星期四,,,,0,,,7.25,[],125,16066.75,116482.38,7.55,"[5.07, 6.50, 6.52, 7.55]",28,17952.15,135538.33,,,0,,,7.89,"[5.49, 7.49, 7.59, 7.89]",138,3740.41,29516.09,,,0,,,8.39,"[5.84, 7.89, 7.99, 8.39]",46,1948.81,16350.19,,,0,,
2023/11/24,2023/11/24,395,242880.32,242880.32,0,32931.76,232,29,3.63,3.57,6384,813,"扬州,扬州市,江苏省,中国",晴,晴,10,5,<3级,东北风,<3级,东风,星期五,,,,0,,,7.25,[],128,15796.72,114524.63,7.55,"[5.07, 6.50, 6.52, 7.55]",30,10678.39,80621.37,,,0,,,7.89,"[5.49, 7.49, 7.59, 7.89]",161,4252.38,33552.21,,,0,,,8.39,"[5.84, 7.89, 7.99, 8.39]",41,1496.37,12554.11,,,0,,
2023/11/25,2023/11/25,330,267546.57,267546.57,0,36082.89,244,32,4.04,4.37,6043,733,"扬州,扬州市,江苏省,中国",晴,阴,15,6,3~4级,东南风,<3级,东南风,星期六,,,,0,,,7.25,[],120,14940.2,108315.12,7.55,"[5.07, 6.50, 6.52, 7.55]",32,16124.4,121738.65,,,0,,,7.89,"[5.49, 7.49, 7.59, 7.89]",122,3064.38,24178.32,,,0,,,8.39,"[5.84, 7.89, 7.99, 8.39]",39,1448.45,12152.03,,,0,,
2023/11/26,2023/11/26,293,130837.88,130837.88,0,17678.13,219,21,3.68,3.5,5958,600,"扬州,扬州市,江苏省,中国",小雨,晴,11,4,<3级,西风,<3级,西南风,星期日,,,,0,,,7.25,[],78,9093.37,65925.67,7.55,"[5.07, 6.50, 6.52, 7.55]",13,2722.36,20553.63,,,0,,,7.89,"[5.49, 7.49, 7.59, 7.89]",136,3686.91,29090.02,,,0,,,8.39,"[5.84, 7.89, 7.99, 8.39]",46,1685.63,14142.02,,,0,,
2023/11/27,2023/11/27,370,175780.52,175780.52,0,24017.7,231,28,3.87,3.18,5966,880,"扬州,扬州市,江苏省,中国",晴,晴,18,4,3~4级,西风,<3级,西北风,星期一,,,,0,,,7.25,[],117,13457.57,97566.18,7.55,"[5.07, 6.50, 6.52, 7.55]",18,3510.14,26501.37,,,0,,,7.89,"[5.49, 7.49, 7.59, 7.89]",163,4520.68,35668.4,,,0,,,8.39,"[5.84, 7.89, 7.99, 8.39]",41,1679.39,14089.94,,,0,,
2023/11/28,2023/11/28,380,210819.78,210819.78,0,28753.29,235,35,3.55,3.85,6620,907,"扬州,扬州市,江苏省,中国",多云,阴,15,9,<3级,东风,<3级,东南风,星期二,,,,0,,,7.25,[],125,18108.71,131287,7.55,"[5.07, 6.50, 6.52, 7.55]",14,3345.94,25261.56,,,0,,,7.89,"[5.49, 7.49, 7.59, 7.89]",145,3997,31536.67,,,0,,,8.39,"[5.84, 7.89, 7.99, 8.39]",64,2486.35,20859.58,,,0,,
2023/11/29,2023/11/29,323,221672.36,221672.36,0,29822.57,217,30,3.58,3.5,6066,857,"扬州,扬州市,江苏省,中国",阴,阴,16,1,3~4级,东北风,<3级,北风,星期三,,,,0,,,7.25,[],101,13865.31,100631.26,7.55,"[5.07, 6.60, 7.55]",20,10269.07,77530.91,,,0,,,7.89,"[5.49, 7.49, 7.59, 7.89]",140,3723.34,29377.63,,,0,,,8.39,"[5.84, 7.89, 7.99, 8.39]",44,1576.74,13240.01,,,0,,
2023/11/30,2023/11/30,361,193100.52,193100.52,0,26471.22,215,30,3.45,3.75,6234,801,"扬州,扬州市,江苏省,中国",阴,晴,6,-1,3~4级,北风,<3级,西北风,星期四,,,,0,,,7.25,[],114,16005.58,116039.49,7.55,"[5.07, 6.60, 7.55]",16,3897.63,29426.83,,,0,,,7.89,"[5.49, 7.49, 7.59, 7.89]",150,3926.2,30978.21,,,0,,,8.39,"[5.84, 7.89, 7.99, 8.39]",47,1737.36,14575.96,,,0,,
2023/12/1,2023/12/1,378,186091.75,186091.75,0,25269.55,246,33,3.74,3.88,6572,849,"扬州,扬州市,江苏省,中国",晴,晴,9,-2,<3级,北风,<3级,南风,星期五,,,,0,,,7.25,[],132,15147.56,109818.26,7.55,"[5.07, 6.60, 7.55]",16,3360.03,25367.95,,,0,,,7.89,"[5.49, 7.49, 7.59, 7.89]",134,3458.06,27284.54,,,0,,,8.39,"[5.84, 7.89, 7.99, 8.39]",62,2631,22073.51,,,0,,
2023/12/2,2023/12/2,363,229445.35,229445.35,0,31022.37,204,27,3.29,3.68,6193,733,"扬州,扬州市,江苏省,中国",晴,多云,11,-2,<3级,西南风,<3级,东北风,星期六,,,,0,,,7.25,[],114,13626.64,98791.82,7.55,"[5.07, 6.60, 7.55]",25,11351,85699.7,,,0,,,7.89,"[5.49, 7.49, 7.59, 7.89]",138,3461.84,27314.06,,,0,,,8.39,"[5.84, 7.89, 7.99, 8.39]",55,1921.17,16117.95,,,0,,
2023/12/3,2023/12/3,317,177170.88,177170.88,0,23963.39,213,26,3.42,3.89,6220,670,"扬州,扬州市,江苏省,中国",多云,阴,13,0,<3级,东风,<3级,东南风,星期日,,,,0,,,7.25,[],83,10001.31,72508.34,7.55,"[5.07, 6.60, 7.55]",18,7748.92,58504.05,,,0,,,7.89,"[5.49, 7.49, 7.59, 7.89]",147,3915.79,30896.24,,,0,,,8.39,"[5.84, 7.89, 7.99, 8.39]",44,1638.58,13747.17,,,0,,
2023/12/4,2023/12/4,372,284894.85,284894.85,0,38481.26,237,32,3.74,3.97,6336,807,"扬州,扬州市,江苏省,中国",多云,多云,14,2,<3级,南风,<3级,西南风,星期一,,,,0,,,7.25,[],127,14371.53,104192.34,7.55,"[5.07, 6.60, 7.55]",33,18019.82,136048.99,,,0,,,7.89,"[5.49, 7.49, 7.59, 7.89]",140,3535.75,27897.33,,,0,,,8.39,"[5.84, 7.89, 7.99, 8.39]",42,1786.87,14991.57,,,0,,
2023/12/5,2023/12/5,343,208968.54,208968.54,0,28454.2,205,37,3.31,4.13,6193,896,"扬州,扬州市,江苏省,中国",多云,阴,18,7,<3级,西风,<3级,西风,星期二,,,,0,,,7.25,[],115,16358.75,118599.83,7.55,"[5.07, 6.60, 7.55]",21,6168.49,46571.7,,,0,,,7.89,"[5.49, 7.49, 7.59, 7.89]",135,3734.72,29467.4,,,0,,,8.39,"[5.84, 7.89, 7.99, 8.39]",40,1525.13,12795.44,,,0,,
2023/12/6,2023/12/6,366,191094.01,191094.01,0,26611.7,201,37,3.24,3.88,6213,953,"扬州,扬州市,江苏省,中国",晴,晴,15,3,3~4级,北风,<3级,南风,星期三,,,,0,,,7.2,[],126,16253.29,117022.85,7.5,"[5.07, 6.50, 7.50]",20,4348.46,32613.39,,,0,,,7.85,"[5.49, 7.45, 7.55, 7.85]",130,3291.34,25836.15,,,0,,,8.35,"[5.84, 7.85, 7.95, 8.35]",46,1548.56,12930.79,,,0,,
2023/12/7,2023/12/7,351,193650.89,193650.89,0,26680.24,197,44,3.18,4.7,6195,936,"扬州,扬州市,江苏省,中国",晴,晴,20,8,3~4级,西南风,<3级,西南风,星期四,,,,0,,,7.2,[],132,16922.88,121843.5,7.5,"[5.07, 6.50, 7.50]",20,3894.61,29209.33,,,0,,,7.85,"[5.49, 7.45, 7.55, 7.85]",132,3468.17,27223.91,,,0,,,8.35,"[5.84, 7.85, 7.95, 8.35]",36,1630.87,13617.79,,,0,,
2023/12/8,2023/12/8,327,172878.89,172878.89,0,23827.89,194,35,2.94,3.83,6603,913,"扬州,扬州市,江苏省,中国",多云,阴,23,9,3~4级,西风,<3级,南风,星期五,,,,0,,,7.2,[],118,15926.92,114672.91,7.5,"[5.07, 6.50, 7.50]",13,2090.05,15675.35,,,0,,,7.85,"[5.49, 7.45, 7.55, 7.85]",130,3483.23,27342.35,,,0,,,8.35,"[5.84, 7.85, 7.95, 8.35]",40,1625.57,13573.54,,,0,,
2023/12/9,2023/12/9,322,165185.13,165185.13,0,22943.17,200,38,3.22,4.77,6217,797,"扬州,扬州市,江苏省,中国",多云,多云,22,11,<3级,南风,<3级,东北风,星期六,,,,0,,,7.2,[],104,13442.57,96785.2,7.5,"[5.07, 6.50, 7.50]",13,3605.65,27042.22,,,0,,,7.85,"[5.49, 7.45, 7.55, 7.85]",123,3213.55,25225.56,,,0,,,8.35,"[5.84, 7.85, 7.95, 8.35]",46,1647.11,13753.47,,,0,,
2023/12/10,2023/12/10,280,128299.11,128299.11,0,17710.88,181,21,3.16,3.35,5736,627,"扬州,扬州市,江苏省,中国",小雨,中雨,14,6,3~4级,东北风,<3级,北风,星期日,,,,0,,,7.2,[],86,11234.45,80887.02,7.5,"[5.07, 6.50, 7.50]",8,1383.26,10374.4,,,0,,,7.85,"[5.49, 7.45, 7.55, 7.85]",119,3036.44,23834.97,,,0,,,8.35,"[5.84, 7.85, 7.95, 8.35]",40,1400.37,11693.21,,,0,,
2023/12/11,2023/12/11,273,127724.35,127724.35,0,17354.79,172,30,2.86,3.92,6004,766,"扬州,扬州市,江苏省,中国",阵雨,阴,7,1,3~4级,北风,<3级,北风,星期一,,,,0,,,7.2,[],88,10223.84,73611,7.5,"[5.07, 6.50, 7.50]",12,1896.25,14221.73,,,0,,,7.85,"[5.49, 7.45, 7.55, 7.85]",118,3201.7,25402.43,,,0,,,8.35,"[5.84, 7.85, 7.95, 8.35]",40,1622.05,13544.07,,,0,,
2023/12/12,2023/12/12,364,194714.27,194714.27,0,26685.79,235,27,3.9,3.27,6020,824,"扬州,扬州市,江苏省,中国",晴,多云,8,2,<3级,北风,<3级,东风,星期二,,,,0,,,7.2,[],111,15345.04,110483.2,7.5,"[5.07, 6.50, 7.50]",19,4469.43,33520.44,,,0,,,7.85,"[5.49, 7.45, 7.55, 7.85]",150,4015.45,31520.05,,,0,,,8.35,"[5.84, 7.85, 7.95, 8.35]",48,2086.32,17420.81,,,0,,
2023/12/13,2023/12/13,342,188328.72,188328.72,0,26136.22,219,31,3.53,3.68,6203,843,"扬州,扬州市,江苏省,中国",小雨,中雨,11,10,3~4级,东南风,<3级,东南风,星期三,,,,0,,,7.2,[],140,16526.04,118986.36,7.5,"[5.07, 6.50, 7.50]",20,4555.36,34164.92,,,0,,,7.85,"[5.49, 7.45, 7.55, 7.85]",104,2890.4,22688.77,,,0,,,8.35,"[5.84, 7.85, 7.95, 8.35]",34,1241.42,10365.99,,,0,,
2023/12/14,2023/12/14,366,166008.77,166008.77,0,22832.95,238,44,3.74,4.63,6363,951,"扬州,扬州市,江苏省,中国",小雨,中雨,13,6,<3级,北风,<3级,西北风,星期四,,,,0,,,7.2,[],118,12662.97,91172.65,7.5,"[5.07, 6.50, 7.50]",20,3782.1,28365.57,,,0,,,7.85,"[5.49, 7.45, 7.55, 7.85]",141,3634.58,28815.11,,,0,,,8.35,"[5.84, 7.85, 7.95, 8.35]",50,1871.56,15627.64,,,0,,
2023/12/15,2023/12/15,366,362470.66,362470.66,0,49141.08,205,31,3.48,4.1,5892,757,"扬州,扬州市,江苏省,中国",雨夹雪,多云,4,-3,3~4级,西北风,<3级,西北风,星期五,,,,0,,,7.2,[],125,16383.76,117961.63,7.5,"[5.07, 6.50, 7.50]",33,27182.86,203871.26,,,0,,,7.85,"[5.49, 7.45, 7.55, 7.85]",117,2702.21,21211.3,,,0,,,8.35,"[5.84, 7.85, 7.95, 8.35]",55,2119.08,17694.41,,,0,,
2023/12/16,2023/12/16,353,181527.77,181527.77,0,24802.14,232,26,4.14,3.85,5607,676,"扬州,扬州市,江苏省,中国",多云,多云,0,-7,3~4级,北风,<3级,北风,星期六,,,,0,,,7.2,[],133,14615.42,105229.49,7.5,"[5.07, 6.50, 7.50]",22,4071.88,30538.93,,,0,,,7.85,"[5.49, 7.45, 7.55, 7.85]",132,3758.22,29500.8,,,0,,,8.35,"[5.84, 7.85, 7.95, 8.35]",44,1791.47,14958.82,,,0,,
2023/12/17,2023/12/17,316,142170.02,142170.02,0,19535.78,197,23,3.55,3.55,5543,647,"扬州,扬州市,江苏省,中国",多云,小雪,0,-4,<3级,东北风,<3级,东北风,星期日,,,,0,,,7.2,[],101,11124.23,80093.33,7.5,"[5.07, 6.50, 7.50]",12,2532.99,18997.3,,,0,,,7.85,"[5.49, 7.45, 7.55, 7.85]",131,3410.4,26770.73,,,0,,,8.35,"[5.84, 7.85, 7.95, 8.35]",43,1757.37,14674.04,,,0,,
2023/12/18,2023/12/18,313,142451.74,142451.74,0,19586.3,197,29,3.76,3.8,5238,764,"扬州,扬州市,江苏省,中国",中雪,小雪,1,-1,<3级,东风,<3级,北风,星期一,,,,0,,,7.2,[],107,11395.93,82049.66,7.5,"[5.07, 6.50, 7.50]",13,2384.26,17881.92,,,0,,,7.85,"[5.49, 7.45, 7.55, 7.85]",119,3245.31,25474.37,,,0,,,8.35,"[5.84, 7.85, 7.95, 8.35]",45,1844,15397.31,,,0,,
2023/12/19,2023/12/19,305,130686.31,130686.31,0,17963.65,204,40,3.8,4.75,5369,841,"扬州,扬州市,江苏省,中国",小雪,多云,3,-4,<3级,北风,<3级,北风,星期二,,,,0,,,7.2,[],97,8799.47,63355.26,7.5,"[5.07, 6.50, 7.50]",15,3499.63,26247.03,,,0,,,7.85,"[5.49, 7.45, 7.55, 7.85]",113,3205.6,25162.97,,,0,,,8.35,"[5.84, 7.85, 7.95, 8.35]",50,1696.82,14168.32,,,0,,
2023/12/20,2023/12/20,404,235795.11,235795.11,0,33920.81,235,44,3.74,4.85,6282,907,"扬州,扬州市,江苏省,中国",晴,晴,1,-7,3~4级,北风,<3级,西北风,星期三,,,,0,,,6.86,[],151,23180.33,159015.25,7.16,"[5.07, 6.40, 7.16]",18,3467.37,24826.16,,,0,,,7.51,"[5.49, 7.11, 7.21, 7.51]",154,4423.04,33378.2,,,0,,,7.99,"[5.84, 7.49, 7.59, 7.99]",49,2112.6,16879.49,,,0,,
2023/12/21,2023/12/21,417,243306.03,243306.03,0,34961.98,280,34,4.36,3.85,6427,884,"扬州,扬州市,江苏省,中国",晴,晴,-2,-8,3~4级,北风,<3级,西北风,星期四,,,,0,,,6.86,[],159,23090.57,158399.29,7.16,"[5.07, 6.40, 7.16]",21,4557.8,32633.69,,,0,,,7.51,"[5.49, 7.11, 7.21, 7.51]",156,4471.9,33583.53,,,0,,,7.99,"[5.84, 7.49, 7.59, 7.99]",50,2136.06,17066.7,,,0,,
2023/12/22,2023/12/22,418,206918.44,206918.44,0,29651.65,272,38,4.35,4.4,6251,863,"扬州,扬州市,江苏省,中国",多云,阴,-1,-5,3~4级,北风,<3级,北风,星期五,,,,0,,,6.86,[],136,17212.52,118076.47,7.16,"[5.07, 6.40, 7.16]",20,4258.89,30493.41,,,0,,,7.51,"[5.49, 7.11, 7.21, 7.51]",168,4761.47,35758.41,,,0,,,7.99,"[5.84, 7.49, 7.59, 7.99]",63,2588.3,20680.26,,,0,,
2023/12/23,2023/12/23,321,168773.56,168773.56,0,24274.79,195,41,3.19,4.77,6116,859,"扬州,扬州市,江苏省,中国",晴,多云,3,-5,<3级,南风,<3级,西风,星期六,,,,0,,,6.86,[],122,16565.7,113638.86,7.16,"[5.07, 6.40, 7.16]",11,2032.64,14553.59,,,0,,,7.51,"[5.49, 7.11, 7.21, 7.51]",123,3558.04,26720.74,,,0,,,7.99,"[5.84, 7.49, 7.59, 7.99]",41,1579.66,12621.4,,,0,,
2023/12/24,2023/12/24,321,159781.21,159781.21,0,23141.28,233,19,3.94,2.75,5914,693,"扬州,扬州市,江苏省,中国",晴,晴,4,-6,<3级,西风,<3级,西南风,星期日,,,,0,,,6.86,[],101,15522.81,106485.19,7.16,"[5.07, 6.40, 7.16]",6,1431.25,10247.77,,,0,,,7.51,"[5.49, 7.11, 7.21, 7.51]",134,3538.23,26571.67,,,0,,,7.99,"[5.84, 7.49, 7.59, 7.99]",48,1824.98,14581.55,,,0,,
2023/12/25,2023/12/25,356,254607.25,254607.25,0,36089.01,214,36,3.28,4.01,6529,897,"扬州,扬州市,江苏省,中国",晴,多云,6,-3,<3级,北风,<3级,东南风,星期一,,,,0,,,6.86,[],131,15201.57,104281.16,7.16,"[5.07, 6.40, 7.16]",23,14686.65,105156.2,,,0,,,7.51,"[5.49, 7.11, 7.21, 7.51]",131,3689.35,27706.83,,,0,,,7.99,"[5.84, 7.49, 7.59, 7.99]",51,2054.01,16411.12,,,0,,
2023/12/26,2023/12/26,348,260060.62,260060.62,0,37327.51,191,35,2.97,3.52,6427,996,"扬州,扬州市,江苏省,中国",阴,多云,9,-1,<3级,东南风,<3级,东风,星期二,,,,0,,,6.86,[],118,17187.19,117902.99,7.16,"[5.07, 6.40, 7.16]",24,14353.45,102770.48,,,0,,,7.51,"[5.49, 7.11, 7.21, 7.51]",131,3306.55,24831.91,,,0,,,7.99,"[5.84, 7.49, 7.59, 7.99]",38,1555.49,12428.31,,,0,,
2023/12/27,2023/12/27,350,287028.79,287028.79,0,41094.05,212,37,3.31,3.89,6400,951,"扬州,扬州市,江苏省,中国",晴,多云,11,0,<3级,东风,<3级,北风,星期三,,,,0,,,6.86,[],141,21245.52,145742.98,7.16,"[5.07, 6.46, 7.16]",28,14324.13,102560.42,,,0,,,7.51,"[5.49, 7.11, 7.21, 7.51]",107,3018.56,22671.77,,,0,,,7.99,"[5.84, 7.49, 7.59, 7.99]",41,1808.5,14449.96,,,0,,
2023/12/28,2023/12/28,355,322149.98,322149.98,0,45781.45,270,44,3.53,4.22,7643,1042,"扬州,扬州市,江苏省,中国",晴,多云,11,1,<3级,东北风,<3级,东风,星期四,,,,0,,,6.86,[],119,17545.38,120360.47,7.16,"[5.07, 6.46, 7.16]",32,22012.59,157609.88,,,0,,,7.51,"[5.49, 7.11, 7.21, 7.51]",132,3654.03,27441.53,,,0,,,7.99,"[5.84, 7.49, 7.59, 7.99]",46,1903.12,15205.7,,,0,,
